BranchCode,City,State,Group,ItemSubGroup,Item,Color,IMEI1,IMEStock,BranchName,WH Name
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095998913,1,NFCDELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243091811169,1,KAROL BAGH-DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095998947,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095999176,1,VASANT KUNJ DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,357977096964133,1,BHAJANPURA-DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,357977097779423,1,KUNDLI - DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,357977098616186,1,2-DAYALPUR - DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,357977099200360,1,NARAINA-DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243091799026,1,M2K-ROHINI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095999218,1,NEHRUPLACE,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,357977098611385,1,NARAINA-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243091715931,1,MALVIYA NGAR-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095998939,1,GOLE MARKET-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243091713951,1,MALVIYA NGAR-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095995760,1,VASANT KUNJ DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095995786,1,KAROL BAGH-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,357977099208140,1,VASANT KUNJ DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095995737,1,NFCDELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243091798887,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243091798978,1,NFCDELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,BLACK,359243095131820,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243090334452,1,SHANKAR ROAD-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092612673,1,3-VIKAS MARG-DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242560,1,NFCDELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242891,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243091622731,1,M2K-ROHINI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242289,1,NP2-NEHRU PLACE-II,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357157091132297,1,WH-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092612590,1,3-VIKAS MARG-DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094949719,1,SEC-10-DWARKA,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094241059,1,SAKET DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357977099468355,1,TUGLAKABAD-DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242479,1,KALKAJI DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357977098595067,1,KUNDLI - DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243090189278,1,TUGLAKABAD-DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243090334486,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243093649161,1,2-JANAKPURI-DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242909,1,KHANNA MKT DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092611188,1,RAMESH NAGAR,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357157091132305,1,WH-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092606444,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243091597636,1,KINGSWAY CAMP DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092750101,1,2-JANAKPURI-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242263,1,VASANT KUNJ DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242842,1,2-DARYAGANJ-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357157091132156,1,WH-DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357977095677645,1,MILAP NAGAR-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242313,1,BHOGAL-DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242321,1,NP2-NEHRU PLACE-II,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357157091132354,1,WH-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092612665,1,RAMESH NAGAR,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092613242,1,BHOGAL-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242271,1,ALAKNANDA-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242859,1,2-KALKAJI DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094949362,1,2-DWARKA-SEC6,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243092613374,1,2-JANAKPURI-DELHI,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243090997316,1,SHANKAR ROAD-DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242495,1,SARITA VIHAR-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242578,1,KINGSWAY CAMP DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242800,1,MUNIRKA-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,357157091132578,1,WH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242339,1,NEHRUPLACE,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243090997340,1,SHANKAR ROAD-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094241042,2,MALVIYA NGAR-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242511,1,GOLE MARKET-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J2-2018-J250F,GOLD,359243094242735,1,SOUTH EX-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,GALAXY-J7-DUO-J720F,BLUE,355406093814762,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034871992,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872115,1,SAKET DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872339,1,BHAJANPURA-DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187036076632,1,MILAP NAGAR-DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034871984,1,SEC-10-DWARKA,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872487,1,SEC-10-DWARKA,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187036079107,1,NEHRUPLACE,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872008,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187036065346,1,SAKET DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187036065874,1,SAKET DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872024,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872495,1,SAKET DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872172,1,KHANNA MKT DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLACK,868187034872149,1,NEHRUPLACE,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034732038,1,2-JANAKPURI-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034736500,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034733184,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034732939,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034733572,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034731022,1,WH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187036470876,1,NEHRUPLACE,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034734059,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034736617,1,WH-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034742508,1,3-VIKAS MARG-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034732608,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034732848,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034736526,1,WH-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187036456073,1,NARAINA-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187036470710,1,NEHRUPLACE,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034733622,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034733853,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034733309,1,WH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034736146,1,WH-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034742482,1,SAKET DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034733432,1,WH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187036470389,1,NEHRUPLACE,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-7C,BLUE,868187034733192,1,WH-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9i,AURORA BLUE,866717033241193,1,KAROL BAGH-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034776302,1,3-VIKAS MARG-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864035582634,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034777128,1,SAKET DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034997338,1,KHANNA MKT DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034988287,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864035582360,1,NEHRUPLACE,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864035582642,1,NEHRUPLACE,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034985887,1,MALVIYA NGAR-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034988246,1,MALVIYA NGAR-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864032834558,1,2-JANAKPURI-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034746636,1,VASANT KUNJ DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034777300,1,SAKET DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034777516,1,SAKET DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034997122,1,SOUTH EX-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864035568435,1,NEHRUPLACE,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864035582121,1,NEHRUPLACE,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9-LITE,BLUE,868864034988568,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032866556,1,SAKET DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032748044,1,SAKET DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032868131,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032867109,1,NEHRUPLACE,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032753275,1,NEHRUPLACE,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032856078,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032867604,1,SAKET DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032855302,1,NEHRUPLACE,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032855468,1,SAKET DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-9N,SAPPHIRE BLUE,869484032856045,1,MALVIYA NGAR-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030203841,1,VASANT KUNJ DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030204013,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030204351,1,2-JANAKPURI-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030203197,1,SAKET DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030204310,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030014560,1,SAKET DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030204492,1,NEHRUPLACE,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030005642,1,SAKET DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030203361,1,SEC-10-DWARKA,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030203049,1,NEHRUPLACE,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030203379,1,NEHRUPLACE,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030204419,1,NFCDELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030204609,1,SAKET DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030205432,1,NEHRUPLACE,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030203973,1,MALVIYA NGAR-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,HUAWEI-SMART PHONE,HONOR-PLAY,BLUE,869409030005618,1,NEHRUPLACE,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200062253,1,NFCDELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200069019,1,SEC-10-DWARKA,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200060869,1,SAKET DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200087151,1,BHOGAL-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200082319,1,SAKET DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200083259,1,KALKAJI DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200107363,1,2-JANAKPURI-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200084000,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,KULT-SMART PHONE,KULT-IMPULSE-KT05,BLACK,911627200040184,1,KAROL BAGH-DELHI,MAIN WH
